id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
42703,HKMK,small_airport,Mulika Lodge Airport,0.165083,38.195141,2000,AF,KE,KE-400,Meru-Kinna,yes,HKMK,JJM,,,https://en.wikipedia.org/wiki/Mulika_Lodge_Airport,Meru National Park
31988,HKML,medium_airport,Malindi Airport,-3.2293100357055664,40.10169982910156,80,AF,KE,KE-300,Malindi,yes,HKML,MYD,,http://www.kenyaairports.co.ke/kaa/airports/malindi/,https://en.wikipedia.org/wiki/Malindi_Airport,
3213,HKMO,large_airport,Moi International Airport,-4.03483,39.5942,200,AF,KE,KE-300,Mombasa,yes,HKMO,MBA,,http://www.kenyaairports.co.ke/kaa/airports/moi/,https://en.wikipedia.org/wiki/Moi_International_Airport,"Mombasa, Port Reitz"
31594,HKMS,medium_airport,Mara Serena Lodge Airstrip,-1.406111,35.008057,5200,AF,KE,KE-700,Masai Mara,yes,HKMS,MRE,,,https://en.wikipedia.org/wiki/Mara_Serena_Airport,6100
28485,HKNK,small_airport,Nakuru Airport,-0.298067,36.159302,6234,AF,KE,KE-700,Nakuru,yes,HKNK,NUU,,,https://en.wikipedia.org/wiki/Nakuru_Airport,
3215,HKNW,medium_airport,Nairobi Wilson Airport,-1.321720004081726,36.81480026245117,5536,AF,KE,KE-110,Nairobi,yes,HKNW,WIL,,http://www.kenyaairports.co.ke/kaa/airports/wilson/,https://en.wikipedia.org/wiki/Wilson_Airport,WLN
32066,HKNY,medium_airport,Nanyuki Airport,-0.062399,37.041008,6250,AF,KE,KE-200,Nanyuki,yes,HKNL,NYK,,,https://en.wikipedia.org/wiki/Nanyuki_Airport,
3217,HKWJ,medium_airport,Wajir Airport,1.73324,40.091599,770,AF,KE,KE-500,Wajir,yes,HKWJ,WJR,,,https://en.wikipedia.org/wiki/Wajir_Airport,
3219,HLGD,medium_airport,Gardabya Airport,31.063499450699997,16.5949993134,267,AF,LY,LY-SR,Sirt,yes,HLGD,SRX,,,https://en.wikipedia.org/wiki/Gardabya_Airport,Sirte
32467,HLGN,small_airport,Gamal Abdel Nasser Airport,31.861,23.907,519,AF,LY,LY-BU,Tobruk,yes,HLGN,TOB,,,https://en.wikipedia.org/wiki/Tobruk_Airport,
3221,HLGT,medium_airport,Ghat Airport,25.1455993652,10.142600059500001,2296,AF,LY,LY-GT,Ghat,yes,HLGT,GHT,,,https://en.wikipedia.org/wiki/Ghat_Airport,
3222,HLKF,medium_airport,Kufra Airport,24.178699493408203,23.31399917602539,1367,AF,LY,LY-KF,Kufra,yes,HLKF,AKF,,,https://en.wikipedia.org/wiki/Kufra_Airport,
3223,HLLB,medium_airport,Benina International Airport,32.096801757799994,20.2695007324,433,AF,LY,LY-BA,Benghazi,yes,HLLB,BEN,,,https://en.wikipedia.org/wiki/Benina_International_Airport,
3224,HLLM,medium_airport,Mitiga Airport,32.894100189208984,13.276000022888184,36,AF,LY,LY-TB,Tripoli,yes,HLLM,MJI,,,https://en.wikipedia.org/wiki/Mitiga_Airport,
3225,HLLQ,medium_airport,Al Abraq International Airport,32.7887,21.9643,2157,AF,LY,LY-JA,Al Bayda',yes,HLLQ,LAQ,,,https://en.wikipedia.org/wiki/Al_Abraq_International_Airport,Beida
3226,HLLS,medium_airport,Sabha Airport,26.98699951171875,14.47249984741211,1427,AF,LY,LY-SB,Sabha,yes,HLLS,SEB,,,https://en.wikipedia.org/wiki/Sabha_Airport,Sebha
3227,HLLT,large_airport,Tripoli International Airport,32.663502,13.159,263,AF,LY,LY-TB,Tripoli,yes,HLLT,TIP,,,https://en.wikipedia.org/wiki/Tripoli_International_Airport,"Tripoli-Castel Benito Airport, RAF Castel Benito, RAF Idris"
3232,HLTD,medium_airport,Ghadames East Airport,30.15169906616211,9.715310096740723,1122,AF,LY,LY-NL,Ghadames,yes,HLTD,LTD,,,https://en.wikipedia.org/wiki/Ghadames_Airport,
3237,HRYR,large_airport,Kigali International Airport,-1.96863,30.1395,4859,AF,RW,RW-01,Kigali,yes,HRYR,KGL,,,https://en.wikipedia.org/wiki/Kigali_International_Airport,"Gregoire Kayibanda International Airport, Kanombe International Airport"
3238,HRZA,medium_airport,Kamembe Airport,-2.462239980697632,28.907899856567383,5192,AF,RW,RW-04,Kamembe,yes,HRZA,KME,,,https://en.wikipedia.org/wiki/Kamembe_Airport,
30654,HSAT,small_airport,Atbara Airport,17.710344314575195,34.0570182800293,1181,AF,SD,SD-04,Atbara,yes,HSAT,ATB,,,https://en.wikipedia.org/wiki/Atbara_Airport,
3239,HSDN,medium_airport,Dongola Airport,19.153900146499996,30.430099487299998,772,AF,SD,SD-01,Dongola,yes,HSDN,DOG,,,https://en.wikipedia.org/wiki/Dongola_Airport,
3241,HSFS,medium_airport,El Fasher Airport,13.614899635314941,25.324600219726562,2393,AF,SD,SD-02,El Fasher,yes,HSFS,ELF,,,https://en.wikipedia.org/wiki/El_Fasher_Airport,El Fashir Airport
3242,HSKA,medium_airport,Kassala Airport,15.387499809265137,36.328800201416016,1671,AF,SD,SD-05,Kassala,yes,HSKA,KSL,,,https://en.wikipedia.org/wiki/Kassala_Airport,
3244,HSNN,medium_airport,Nyala Airport,12.0535,24.9562,2106,AF,SD,SD-11,Nyala,yes,HSNN,UYL,,,https://en.wikipedia.org/wiki/Nyala_Airport,
3245,HSOB,medium_airport,El Obeid Airport,13.153200149536133,30.23270034790039,1927,AF,SD,SD-09,Al-Ubayyid,yes,HSOB,EBD,,,https://en.wikipedia.org/wiki/El_Obeid_Airport,
3246,HSPN,medium_airport,Port Sudan New International Airport,19.4335994720459,37.234100341796875,135,AF,SD,SD-26,Port Sudan,yes,HSPN,PZU,,,https://en.wikipedia.org/wiki/Port_Sudan_New_International_Airport,
3249,HSSK,large_airport,Khartoum International Airport,15.5895,32.5532,1265,AF,SD,SD-03,Khartoum,yes,HSSK,KRT,,,https://en.wikipedia.org/wiki/Khartoum_International_Airport,HSSS
3248,HSSM,medium_airport,Malakal Airport,9.55897045135498,31.65220069885254,1291,AF,SS,SS-23,Malakal,yes,HSSM,MAK,,,https://en.wikipedia.org/wiki/Malakal_Airport,
32648,HSSW,small_airport,Wadi Halfa Airport,21.802698,31.521578,933,AF,SD,SD-01,Wadi Halfa,yes,HSSW,WHF,,,https://en.wikipedia.org/wiki/Wadi_Halfa_Airport,
30553,HSWW,medium_airport,Wau Airport,7.7258300781199996,27.9750003815,1529,AF,SS,SS-14,Wau,yes,HSWW,WUU,,,https://en.wikipedia.org/wiki/Wau_Airport,
3250,HTAR,medium_airport,Arusha Airport,-3.3677899837493896,36.63330078125,4550,AF,TZ,TZ-01,Arusha,yes,HTAR,ARK,,,https://en.wikipedia.org/wiki/Arusha_Airport,
30767,HTBU,small_airport,Bukoba Airport,-1.332,31.8212,3784,AF,TZ,TZ-05,Bukoba,yes,HTBU,BKZ,,,https://en.wikipedia.org/wiki/Bukoba_Airport,
3251,HTDA,large_airport,Julius Nyerere International Airport,-6.87811,39.202599,182,AF,TZ,TZ-02,Dar es Salaam,yes,HTDA,DAR,,http://www.tanzaniairports.com/,https://en.wikipedia.org/wiki/Julius_Nyerere_International_Airport,"HTJN, Mwalimu Julius K. Nyerere, Dar es Salaam International Airport"
3252,HTDO,medium_airport,Dodoma Airport,-6.17044,35.752602,3673,AF,TZ,TZ-03,Dodoma,yes,HTDO,DOD,,,https://en.wikipedia.org/wiki/Dodoma_Airport,
318875,HTGW,medium_airport,Songwe Airport,-8.919942,33.273981,4412,AF,TZ,TZ-14,Mbeya,yes,HTGW,MBI,,,https://en.wikipedia.org/wiki/Songwe_Airport,
32454,HTKA,small_airport,Kigoma Airport,-4.8862,29.6709,2700,AF,TZ,TZ-08,Kigoma,yes,HTKA,TKQ,,,https://en.wikipedia.org/wiki/Kigoma_Airport,
3254,HTKJ,medium_airport,Kilimanjaro International Airport,-3.42941,37.074501,2932,AF,TZ,TZ-01,Arusha,yes,HTKJ,JRO,,http://www.kilimanjaroairport.co.tz/,https://en.wikipedia.org/wiki/Kilimanjaro_International_Airport,
31801,HTLI,small_airport,Lindi Airport,-9.851005,39.75911,100,AF,TZ,TZ-12,Lindi,yes,HTLI,LDI,,,https://en.wikipedia.org/wiki/Lindi_Airport,Kikwetu Airport
3256,HTMT,medium_airport,Mtwara Airport,-10.336204,40.181997,371,AF,TZ,TZ-17,Mtwara,yes,HTMT,MYW,,,https://en.wikipedia.org/wiki/Mtwara_Airport,
31972,HTMU,small_airport,Musoma Airport,-1.503,33.8021,3806,AF,TZ,TZ-13,Musoma,yes,HTMU,MUZ,,,https://en.wikipedia.org/wiki/Musoma_Airport,
3257,HTMW,medium_airport,Mwanza Airport,-2.4444899559020996,32.932701110839844,3763,AF,TZ,TZ-18,Mwanza,yes,HTMW,MWZ,,,https://en.wikipedia.org/wiki/Mwanza_Airport,
32297,HTSY,small_airport,Shinyanga Airport,-3.6093,33.5035,3800,AF,TZ,TZ-22,Shinyanga,yes,HTSY,SHY,,,https://en.wikipedia.org/wiki/Shinyanga_Airport,
32426,HTTB,small_airport,Tabora Airport,-5.076389789581299,32.83330154418945,3868,AF,TZ,TZ-24,Tabora,yes,HTTB,TBO,,,,
3259,HTTG,medium_airport,Tanga Airport,-5.09236,39.071201,129,AF,TZ,TZ-25,Tanga,yes,HTTG,TGT,,,https://en.wikipedia.org/wiki/Tanga_Airport,
3260,HTZA,large_airport,Abeid Amani Karume International Airport,-6.22202,39.224899,54,AF,TZ,TZ-07,Zanzibar,yes,HTZA,ZNZ,,,https://en.wikipedia.org/wiki/Zanzibar_International_Airport,"HTAK, Zanzibar Airport, Kiembi Samaki"
32234,HUAR,medium_airport,Arua Airport,3.049152,30.911714,3951,AF,UG,UG-N,Arua,yes,HUAR,RUA,,,https://en.wikipedia.org/wiki/Arua_Airport,
3263,HUEN,large_airport,Entebbe International Airport,0.042386,32.443501,3782,AF,UG,UG-C,Kampala,yes,HUEN,EBB,,https://entebbe-airport.com/,https://en.wikipedia.org/wiki/Entebbe_International_Airport,
3264,HUGU,medium_airport,Gulu Airport,2.8055601119995117,32.27180099487305,3510,AF,UG,UG-N,Gulu,yes,HUGU,ULU,,,https://en.wikipedia.org/wiki/Gulu_Airport,
3265,HUSO,medium_airport,Soroti Airport,1.7276899814605713,33.622798919677734,3697,AF,UG,UG-E,Soroti,yes,HUSO,SRT,,,https://en.wikipedia.org/wiki/Soroti_Airport,
17659,HYL,seaplane_base,Hollis Clark Bay Seaplane Base,55.4816017151,-132.645996094,0,NA,US,US-AK,Hollis,yes,HYL,HYL,HYL,,https://en.wikipedia.org/wiki/Hollis_Seaplane_Base,
46586,ID-0006,small_airport,Notohadinegoro Airport,-8.238056,113.694439,281,AS,ID,ID-JI,Jember,yes,WARE,JBB,,,https://en.wikipedia.org/wiki/Notohadinegoro_Airport,"Jember, Jenggawah"
46587,ID-0011,small_airport,Banyuwangi International Airport,-8.31015,114.3401,112,AS,ID,ID-JI,Banyuwangi,yes,WADY,BWX,BWI,,https://en.wikipedia.org/wiki/Banyuwangi_International_Airport,"Blimbingsari, Sukojati"
311868,ID-0169,small_airport,Bawean - Harun Thohir Airport,-5.723628,112.678889,93,AS,ID,ID-JI,Bawean,yes,WARW,BXW,,,https://en.wikipedia.org/wiki/Bawean_Airport,Harun Thohir Airport
41379,ID-KRC,small_airport,Departi Parbo Airport,-2.093,101.4683,2600,AS,ID,ID-JA,Sungai Penuh,yes,WIPH,KRC,,,https://en.wikipedia.org/wiki/Depati_Parbo_Airport,Kerinci
41402,ID-TBM,small_airport,Tumbang Samba Airport,-1.4694,113.0833,160,AS,ID,ID-KT,Tumbang Samba-Borneo Island,yes,WAOW,TBM,,,http://id.wikipedia.org/wiki/Bandar_Udara_Tumbang_Samba,WRBW
29639,ID-ZGP,medium_airport,Bilogai-Sugapa Airport,-3.73956,137.031998,7348,AS,ID,ID-PA,Sugapa-Papua Island,yes,WABV,UGU,ZGP,,,"Zugapa, Bilorai, ZGP"
31698,IN-JGB,small_airport,Jagdalpur Airport,19.074301,82.036797,1822,AS,IN,IN-CT,Jagdalpur,yes,,JGB,,,,
327608,ISG,medium_airport,New Ishigaki Airport,24.396389,124.245,102,AS,JP,JP-47,Ishigaki,yes,ROIG,ISG,,https://www.ishigaki-airport.co.jp/en/,https://en.wikipedia.org/wiki/New_Ishigaki_Airport,
35275,IT-TQR,heliport,San Domino Island Heliport,42.117775,15.490655,,EU,IT,IT-75,Tremiti Islands,yes,LINI,TQR,,,https://de.wikipedia.org/wiki/Heliport_San_Domino,
301010,JIC,small_airport,Jinchang Jinchuan Airport,38.542222,102.348333,4740,AS,CN,CN-62,Jinchang,yes,ZLJC,JIC,,,https://en.wikipedia.org/wiki/Jinchang_Jinchuan_Airport,
319816,JIO,small_airport,Jos Orno Imsula Airport,-8.13911,127.9075,43,AS,ID,ID-MA,Tiakur,yes,,JIO,,,https://en.wikipedia.org/wiki/Jos_Orno_Imsula_Airport,"Moa Island, Leti Islands"
300865,JIQ,medium_airport,Qianjiang Wulingshan Airport,29.5133333333,108.831111111,2075,AS,CN,CN-50,Qianjiang,yes,ZUQJ,JIQ,,,https://en.wikipedia.org/wiki/Qianjiang_Wulingshan_Airport,Zhoubai
323221,JJD,medium_airport,Jericoacoara - Comandante Ariston Pessoa Regional Airport,-2.906425,-40.357338,89,SA,BR,BR-CE,Cruz,yes,SBJE,JJD,CE0003,https://www-jericoacoara-com.translate.goog/br/lugar/como-chegar/aeroporto-de-jericoacoara?_x_tr_sl=pt&_x_tr_tl=en&_x_tr_hl=en&_,https://en.wikipedia.org/wiki/Jericoacoara_airport,"SSVV, Jericoacoara"
18256,JRA,heliport,West 30th St. Heliport,40.754501,-74.007103,7,NA,US,US-NY,New York,yes,KJRA,JRA,JRA,,https://en.wikipedia.org/wiki/West_30th_Street_Heliport,
308641,JUH,small_airport,Chizhou Jiuhuashan Airport,30.7403,117.6856,60,AS,CN,CN-34,Chizhou,yes,ZSJH,JUH,,,https://en.wikipedia.org/wiki/Chizhou_Jiuhuashan_Airport,
3356,KABE,medium_airport,Lehigh Valley International Airport,40.651773,-75.442797,393,NA,US,US-PA,Allentown,yes,KABE,ABE,ABE,,https://en.wikipedia.org/wiki/Lehigh_Valley_International_Airport,
3357,KABI,medium_airport,Abilene Regional Airport,32.4113006592,-99.68190002440001,1791,NA,US,US-TX,Abilene,yes,KABI,ABI,ABI,,https://en.wikipedia.org/wiki/Abilene_Regional_Airport,
16091,KABQ,medium_airport,Albuquerque International Sunport,35.040199,-106.609001,5355,NA,US,US-NM,Albuquerque,yes,KABQ,ABQ,ABQ,http://www.abqsunport.com/,https://en.wikipedia.org/wiki/Albuquerque_International_Sunport,
3358,KABR,medium_airport,Aberdeen Regional Airport,45.449100494384766,-98.42179870605469,1302,NA,US,US-SD,Aberdeen,yes,KABR,ABR,ABR,,https://en.wikipedia.org/wiki/Aberdeen_Regional_Airport,
3359,KABY,medium_airport,Southwest Georgia Regional Airport,31.532946,-84.196215,197,NA,US,US-GA,Albany,yes,KABY,ABY,ABY,,https://en.wikipedia.org/wiki/Southwest_Georgia_Regional_Airport,
3360,KACK,medium_airport,Nantucket Memorial Airport,41.25310135,-70.06020355,47,NA,US,US-MA,Nantucket,yes,KACK,ACK,ACK,,https://en.wikipedia.org/wiki/Nantucket_Memorial_Airport,
3361,KACT,medium_airport,Waco Regional Airport,31.611299514770508,-97.23049926757812,516,NA,US,US-TX,Waco,yes,KACT,ACT,ACT,,https://en.wikipedia.org/wiki/Waco_Regional_Airport,
3362,KACV,medium_airport,California Redwood Coast-Humboldt County Airport,40.978101,-124.109,221,NA,US,US-CA,Arcata/Eureka,yes,KACV,ACV,ACV,,https://en.wikipedia.org/wiki/Arcata-Eureka_Airport,Arcata Airport
3363,KACY,medium_airport,Atlantic City International Airport,39.45759963989258,-74.57720184326172,75,NA,US,US-NJ,Atlantic City,yes,KACY,ACY,ACY,,https://en.wikipedia.org/wiki/Atlantic_City_International_Airport,
3365,KAEX,medium_airport,Alexandria International Airport,31.3274,-92.549797,89,NA,US,US-LA,Alexandria,yes,KAEX,AEX,AEX,,https://en.wikipedia.org/wiki/Alexandria_International_Airport_(Louisiana),"England Air Park, England Air Force Base"
3368,KAGS,medium_airport,Augusta Regional At Bush Field,33.3699,-81.9645,144,NA,US,US-GA,Augusta,yes,KAGS,AGS,AGS,,https://en.wikipedia.org/wiki/Augusta_Regional_Airport,
3369,KAHN,medium_airport,Athens Ben Epps Airport,33.94860076904297,-83.32630157470703,808,NA,US,US-GA,Athens,yes,KAHN,AHN,AHN,,https://en.wikipedia.org/wiki/Athens-Ben_Epps_Airport,
3371,KALB,medium_airport,Albany International Airport,42.74829864501953,-73.80169677734375,285,NA,US,US-NY,Albany,yes,KALB,ALB,ALB,http://www.albanyairport.com/,https://en.wikipedia.org/wiki/Albany_International_Airport,
3375,KALO,medium_airport,Waterloo Regional Airport,42.557098388671875,-92.40029907226562,873,NA,US,US-IA,Waterloo,yes,KALO,ALO,ALO,,https://en.wikipedia.org/wiki/Waterloo_Regional_Airport,
19275,KALS,medium_airport,San Luis Valley Regional Airport/Bergman Field,37.434898,-105.866997,7539,NA,US,US-CO,Alamosa,yes,KALS,ALS,ALS,https://www.sanluisvalleyairport.org/,https://en.wikipedia.org/wiki/San_Luis_Valley_Regional_Airport,
3376,KALW,medium_airport,Walla Walla Regional Airport,46.09489822,-118.288002,1194,NA,US,US-WA,Walla Walla,yes,KALW,ALW,ALW,,https://en.wikipedia.org/wiki/Walla_Walla_Regional_Airport,
3377,KAMA,medium_airport,Rick Husband Amarillo International Airport,35.219398,-101.706001,3607,NA,US,US-TX,Amarillo,yes,KAMA,AMA,AMA,http://airport.amarillo.gov/,https://en.wikipedia.org/wiki/Rick_Husband_Amarillo_International_Airport,
3380,KAOO,medium_airport,Altoona Blair County Airport,40.296398,-78.32,1503,NA,US,US-PA,Altoona,yes,KAOO,AOO,AOO,,https://en.wikipedia.org/wiki/Altoona-Blair_County_Airport,
3382,KAPN,medium_airport,Alpena County Regional Airport,45.0780983,-83.56030273,690,NA,US,US-MI,Alpena,yes,KAPN,APN,APN,,https://en.wikipedia.org/wiki/Alpena_County_Regional_Airport,
3383,KART,medium_airport,Watertown International Airport,43.99190139770508,-76.02169799804688,325,NA,US,US-NY,Watertown,yes,KART,ART,ART,,https://en.wikipedia.org/wiki/Watertown_International_Airport,
19308,KASE,medium_airport,Aspen-Pitkin Co/Sardy Field,39.22320175,-106.8690033,7820,NA,US,US-CO,Aspen,yes,KASE,ASE,ASE,http://aspenairport.com/,https://en.wikipedia.org/wiki/Aspen%E2%80%93Pitkin_County_Airport,
3384,KATL,large_airport,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026,NA,US,US-GA,Atlanta,yes,KATL,ATL,ATL,http://www.atlanta-airport.com/,https://en.wikipedia.org/wiki/Hartsfield–Jackson_Atlanta_International_Airport,
3385,KATY,medium_airport,Watertown Regional Airport,44.91400146,-97.15470123,1749,NA,US,US-SD,Watertown,yes,KATY,ATY,ATY,,https://en.wikipedia.org/wiki/Watertown_Regional_Airport,
19321,KAUG,medium_airport,Augusta State Airport,44.320598602299995,-69.7973022461,352,NA,US,US-ME,Augusta,yes,KAUG,AUG,AUG,,https://en.wikipedia.org/wiki/Augusta_State_Airport,
3386,KAUS,large_airport,Austin Bergstrom International Airport,30.197535,-97.662015,542,NA,US,US-TX,Austin,yes,KAUS,AUS,AUS,http://www.ci.austin.tx.us/austinairport/,https://en.wikipedia.org/wiki/Austin-Bergstrom_International_Airport,
